incident_number,calendaryear,month,incdate,call_type,problem,responsearea,prioritydescription,council_district,location,longitude,latitude,census_tracts,tract_codes
23087306,2023,Jun,06/24/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4608,1F,5,"(-97.845263,30.157885)",-97.845263,30.157885,['372'],['037200']
23087513,2023,Jun,06/25/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2201,1F,3,"(-97.707624,30.221836)",-97.707624,30.221836,['23.14'],['002314']
23087562,2023,Jun,06/25/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1504,1F,1,"(-97.710066,30.267023)",-97.710066,30.267023,['8.02'],['000802']
23087635,2023,Jun,06/25/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2401,1F,2,"(-97.742327,30.190112)",-97.742327,30.190112,['24.13'],['002413']
23087760,2023,Jun,06/25/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2305,1F,4,"(-97.696442,30.349147)",-97.696442,30.349147,['432'],['043200']
23088485,2023,Jun,06/27/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4004,1F,1,"(-97.659306,30.390923)",-97.659306,30.390923,['437'],['043700']
23088505,2023,Jun,06/27/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1710,1F,2,"(-97.772907,30.196899)",-97.772907,30.196899,['24.43'],['002443']
23088782,2023,Jun,06/28/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4901,1F,5,"(-97.805734,30.142855)",-97.805734,30.142855,['24.07'],['002407']
23088852,2023,Jun,06/28/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0504,1F,1,"(-97.674056,30.299425)",-97.674056,30.299425,['21.08'],['002108']
23088950,2023,Jun,06/28/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3504,1F,2,"(-97.684661,30.216567)",-97.684661,30.216567,['24.48'],['002448']
23089184,2023,Jun,06/28/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0101,1F,9,"(-97.738041,30.266722)",-97.738041,30.266722,['11.03'],['001103']
23089373,2023,Jun,06/29/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3504,1F,2,"(-97.688552,30.212679)",-97.688552,30.212679,['24.48'],['002448']
23089720,2023,Jun,06/29/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1101,1F,5,"(-97.761823,30.255492)",-97.761823,30.255492,['13.10'],['001310']
23089862,2023,Jun,06/30/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3611,1F,2,"(-97.784490,30.168416)",-97.78449,30.168416,['24.51'],['002451']
23089944,2023,Jun,06/30/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0801,1F,4,"(-97.719685,30.370654)",-97.719685,30.370654,['407'],['040700']
23090030,2023,Jun,06/30/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1604,1F,4,"(-97.722208,30.331376)",-97.722208,30.331376,['15.03'],['001503']
23090682,2023,Jul,07/02/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0101,1F,3,"(-97.734617,30.260567)",-97.734617,30.260567,"['9.02', '10']","['000902', '001000']"
23090690,2023,Jul,07/02/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1403,1F,9,"(-97.720696,30.292278)",-97.720696,30.292278,['4.01'],['000401']
23090743,2023,Jul,07/02/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0901,1F,9,"(-97.735252,30.301343)",-97.735252,30.301343,['3.02'],['000302']
23091311,2023,Jul,07/03/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2901,1F,8,"(-97.855601,30.206018)",-97.855601,30.206018,['335'],['033500']
23091328,2023,Jul,07/03/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4703,1F,10,"(-97.826491,30.329846)",-97.826491,30.329846,['329'],['032900']
23091439,2023,Jul,07/03/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4306,1F,8,"(-97.887778,30.166968)",-97.887778,30.166968,['333'],['033300']
23091467,2023,Jul,07/03/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0303,1F,9,"(-97.720199,30.294265)",-97.720199,30.294265,['4.01'],['000401']
23091579,2023,Jul,07/03/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1702,1F,3,"(-97.779283,30.210059)",-97.779283,30.210059,['24.44'],['002444']
23091744,2023,Jul,07/04/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-3801,1F,6,"(-97.795652,30.446812)",-97.795652,30.446812,['204.05'],['020405']
23091919,2023,Jul,07/04/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2305,1F,4,"(-97.701587,30.344937)",-97.701587,30.344937,['400'],['040000']
23092156,2023,Jul,07/04/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0301,1F,9,"(-97.748994,30.288277)",-97.748994,30.288277,['6.07'],['000607']
23092272,2023,Jul,07/05/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0401,1F,9,"(-97.755803,30.269753)",-97.755803,30.269753,['12'],['001200']
23092347,2023,Jul,07/05/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1804,1F,4,"(-97.697716,30.327843)",-97.697716,30.327843,['434'],['043400']
23092454,2023,Jul,07/05/2023 12:00:00 AM,Fire,BOXMAR - Marina Fire,04-4701,1F,-,"(-97.810156,30.351337)",-97.810156,30.351337,['329'],['032900']
23092536,2023,Jul,07/05/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0805,1F,7,"(-97.739805,30.362914)",-97.739805,30.362914,['404'],['040400']
23093197,2023,Jul,07/07/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3611,1F,2,"(-97.772432,30.187121)",-97.772432,30.187121,['24.41'],['002441']
23093688,2023,Jul,07/08/2023 12:00:00 AM,Fire,BOX -Structure Fire,,1F,-,"(-97.823769,30.472650)",-97.823769,30.47265,['203.34'],['020334']
23093985,2023,Jul,07/08/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2608,1F,1,"(-97.651099,30.301627)",-97.651099,30.301627,['22.20'],['002220']
23094106,2023,Jul,07/08/2023 12:00:00 AM,Fire,BOX -Structure Fire,04-4408,1F,-,"(-97.749952,30.447015)",-97.749952,30.447015,['341'],['034100']
23094842,2023,Jul,07/10/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2201,1F,3,"(-97.721474,30.229005)",-97.721474,30.229005,['23.14'],['002314']
23094909,2023,Jul,07/10/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1503,1F,3,"(-97.694081,30.252784)",-97.694081,30.252784,['21.11'],['002111']
23095074,2023,Jul,07/10/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4403,1F,6,"(-97.767783,30.437475)",-97.767783,30.437475,['204.06'],['020406']
23095186,2023,Jul,07/11/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-3604,1F,5,"(-97.789085,30.162182)",-97.789085,30.162182,['24.37'],['002437']
23095718,2023,Jul,07/12/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0504,1F,1,"(-97.670466,30.288932)",-97.670466,30.288932,['21.08'],['002108']
23095756,2023,Jul,07/12/2023 12:00:00 AM,Fire,BOX -Structure Fire,04-4801,1F,-,"(-97.587061,30.238057)",-97.587061,30.238057,['22.16'],['002216']
23096315,2023,Jul,07/13/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1603,1F,4,"(-97.715665,30.323940)",-97.715665,30.32394,['15.03'],['001503']
23096682,2023,Jul,07/14/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1706,1F,3,"(-97.769208,30.226932)",-97.769208,30.226932,['13.08'],['001308']
23096755,2023,Jul,07/14/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-3801,1F,6,"(-97.787813,30.443227)",-97.787813,30.443227,['337'],['033700']
23097266,2023,Jul,07/15/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1603,1F,4,"(-97.711011,30.333051)",-97.711011,30.333051,['15.03'],['001503']
23097342,2023,Jul,07/15/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1801,1F,1,"(-97.677829,30.312862)",-97.677829,30.312862,['21.12'],['002112']
23097844,2023,Jul,07/16/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2608,1F,1,"(-97.654912,30.314828)",-97.654912,30.314828,['22.01'],['002201']
23097973,2023,Jul,07/17/2023 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-2804,1F,7,"(-97.718488,30.394673)",-97.718488,30.394673,['453'],['045300']
23098277,2023,Jul,07/17/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2601,1F,1,"(-97.630731,30.293849)",-97.630731,30.293849,['22.22'],['002222']
23098410,2023,Jul,07/17/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1801,1F,1,"(-97.665108,30.313135)",-97.665108,30.313135,['21.13'],['002113']
23098492,2023,Jul,07/17/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1407,1F,4,"(-97.713073,30.314897)",-97.713073,30.314897,['21.05'],['002105']
23098778,2023,Jul,07/18/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2101,1F,10,"(-97.749323,30.357952)",-97.749323,30.357952,['323'],['032300']
23099025,2023,Jul,07/19/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4101,1F,1,"(-97.620546,30.347126)",-97.620546,30.347126,['424'],['042400']
23099372,2023,Jul,07/19/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1801,1F,1,"(-97.687625,30.321049)",-97.687625,30.321049,['21.12'],['002112']
23099472,2023,Jul,07/20/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1407,1F,4,"(-97.708109,30.315342)",-97.708109,30.315342,['21.05'],['002105']
23099711,2023,Jul,07/20/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2801,1F,7,"(-97.697807,30.435161)",-97.697807,30.435161,['451'],['045100']
23099734,2023,Jul,07/20/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1101,1F,5,"(-97.781292,30.246332)",-97.781292,30.246332,['19.23'],['001923']
23099905,2023,Jul,07/20/2023 12:00:00 AM,Fire,BOXHI - HIRISE Structure Fire,00-2805,1F,7,"(-97.718733,30.401934)",-97.718733,30.401934,['454'],['045400']
23100424,2023,Jul,07/22/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2002,1F,5,"(-97.808600,30.203086)",-97.8086,30.203086,['309'],['030900']
23100475,2023,Jul,07/22/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3402,1F,6,"(-97.801126,30.460816)",-97.801126,30.460816,['204.03'],['020403']
23100693,2023,Jul,07/22/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2206,1F,3,"(-97.701706,30.215211)",-97.701706,30.215211,['23.20'],['002320']
23100775,2023,Jul,07/22/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1405,1F,9,"(-97.718117,30.297656)",-97.718117,30.297656,['3.02'],['000302']
23100779,2023,Jul,07/22/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2501,1F,6,"(-97.747932,30.429937)",-97.747932,30.429937,['342'],['034200']
23100891,2023,Jul,07/23/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2205,1F,3,"(-97.694204,30.237565)",-97.694204,30.237565,['23.21'],['002321']
23101089,2023,Jul,07/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-0604,1F,9,"(-97.755390,30.250800)",-97.75539,30.2508,['13.12'],['001312']
23101325,2023,Jul,07/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2403,1F,2,"(-97.762870,30.187706)",-97.76287,30.187706,['24.41'],['002441']
23101635,2023,Jul,07/24/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3607,1F,2,"(-97.779038,30.188797)",-97.779038,30.188797,['24.22'],['002422']
23101649,2023,Jul,07/24/2023 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-3404,1F,6,"(-97.801724,30.480969)",-97.801724,30.480969,['203.11'],['020311']
23102651,2023,Jul,07/26/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2706,1F,8,"(-97.887335,30.215862)",-97.887335,30.215862,['347'],['034700']
23102953,2023,Jul,07/27/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2406,1F,2,"(-97.747724,30.149767)",-97.747724,30.149767,['24.40'],['002440']
23103131,2023,Jul,07/27/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0202,1F,9,"(-97.744573,30.281479)",-97.744573,30.281479,['7'],['000700']
23103539,2023,Jul,07/28/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2201,1F,3,"(-97.720395,30.225888)",-97.720395,30.225888,['23.14'],['002314']
23103593,2023,Jul,07/28/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2303,1F,1,"(-97.677578,30.328919)",-97.677578,30.328919,['436'],['043600']
23103762,2023,Jul,07/29/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2305,1F,4,"(-97.703550,30.346896)",-97.70355,30.346896,['400'],['040000']
23103791,2023,Jul,07/29/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2402,1F,2,"(-97.750407,30.199664)",-97.750407,30.199664,['24.11'],['002411']
23104573,2023,Jul,07/30/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1504,1F,1,"(-97.699756,30.276195)",-97.699756,30.276195,['8.02'],['000802']
23104622,2023,Jul,07/31/2023 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-1504,1F,1,"(-97.700566,30.273522)",-97.700566,30.273522,['8.02'],['000802']
23104646,2023,Jul,07/31/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3606,1F,2,"(-97.783250,30.193535)",-97.78325,30.193535,['24.22'],['002422']
23104919,2023,Jul,07/31/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4002,1F,1,"(-97.618189,30.394928)",-97.618189,30.394928,['449'],['044900']
23105088,2023,Jul,07/31/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0603,1F,9,"(-97.761427,30.249744)",-97.761427,30.249744,['13.12'],['001312']
23105678,2023,Aug,08/02/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2202,1F,3,"(-97.729686,30.240634)",-97.729686,30.240634,['23.16'],['002316']
23105833,2023,Aug,08/02/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2006,1F,5,"(-97.798357,30.190191)",-97.798357,30.190191,['24.24'],['002424']
23106095,2023,Aug,08/02/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1804,1F,4,"(-97.694818,30.330807)",-97.694818,30.330807,['433'],['043300']
23106105,2023,Aug,08/02/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-3607,1F,2,"(-97.777856,30.190845)",-97.777856,30.190845,['24.22'],['002422']
23106636,2023,Aug,08/03/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0202,1F,9,"(-97.742491,30.277010)",-97.742491,30.27701,['7'],['000700']
23106884,2023,Aug,08/04/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4608,1F,5,"(-97.836485,30.158096)",-97.836485,30.158096,['372'],['037200']
23107084,2023,Aug,08/04/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1201,1F,10,"(-97.753299,30.324563)",-97.753299,30.324563,['1.01'],['000101']
23107371,2023,Aug,08/05/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1402,1F,1,"(-97.704174,30.286410)",-97.704174,30.28641,['21.09'],['002109']
23107383,2023,Aug,08/05/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-1202,1F,7,"(-97.747854,30.334665)",-97.747854,30.334665,['2.06'],['000206']
23107518,2023,Aug,08/05/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2803,1F,7,"(-97.697425,30.407034)",-97.697425,30.407034,['412'],['041200']
23107681,2023,Aug,08/05/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-2204,1F,3,"(-97.709918,30.228421)",-97.709918,30.228421,['23.25'],['002325']
23107820,2023,Aug,08/06/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0802,1F,4,"(-97.699715,30.358758)",-97.699715,30.358758,['406'],['040600']
23108069,2023,Aug,08/06/2023 12:00:00 AM,Fire,BOXMID -MIDRISE Structure Fire,00-0701,1F,3,"(-97.728939,30.262441)",-97.728939,30.262441,['9.02'],['000902']
23108176,2023,Aug,08/06/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2401,1F,2,"(-97.752567,30.190684)",-97.752567,30.190684,['24.12'],['002412']
