incident_number,calendaryear,month,incdate,call_type,problem,responsearea,jurisdiction,prioritydescription,council_district,location,longitude,latitude,is_structure_fire,is_vehicle_fire,is_outdoor_fire,is_trash_fire,incident_category
23158368,2023,Nov,11/16/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0803,AFD,3F,4,"(-97.705427,30.353508)",-97.705427,30.353508,False,False,False,True,Trash/Dumpster Fire
23158394,2023,Nov,11/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2005,AFD,3F,2,"(-97.789879,30.209974)",-97.789879,30.209974,False,False,False,False,Other
23158546,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4001,AFD,3F,7,"(-97.673858,30.401030)",-97.673858,30.40103,False,False,False,True,Trash/Dumpster Fire
23158554,2023,Nov,11/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4201,AFD,3F,2,"(-97.668205,30.223074)",-97.668205,30.223074,False,False,False,False,Other
23158587,2023,Nov,11/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2205,AFD,3F,3,"(-97.692529,30.238674)",-97.692529,30.238674,False,False,False,False,Other
23158591,2023,Nov,11/16/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1708,AFD,2F,3,"(-97.764171,30.222480)",-97.764171,30.22248,False,True,False,False,Vehicle Fire
23158593,2023,Nov,11/16/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3502,AFD,3F,3,"(-97.741393,30.232408)",-97.741393,30.232408,False,False,True,False,Outdoor/Vegetation Fire
23158631,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2401,AFD,3F,2,"(-97.745493,30.188835)",-97.745493,30.188835,False,False,False,True,Trash/Dumpster Fire
23158636,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2501,AFD,3F,10,"(-97.747177,30.419017)",-97.747177,30.419017,False,False,False,True,Trash/Dumpster Fire
23158680,2023,Nov,11/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2608,AFD,3F,1,"(-97.651099,30.301627)",-97.651099,30.301627,False,False,False,False,Other
23158702,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.755736,30.217833)",-97.755736,30.217833,False,False,False,True,Trash/Dumpster Fire
23158721,2023,Nov,11/16/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3205,AFD,3F,8,"(-97.808078,30.254395)",-97.808078,30.254395,False,False,False,False,Other
23158736,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0701,AFD,3F,3,"(-97.732385,30.260350)",-97.732385,30.26035,False,False,False,True,Trash/Dumpster Fire
23158755,2023,Nov,11/16/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1801,AFD,2F,1,"(-97.664555,30.317820)",-97.664555,30.31782,False,True,False,False,Vehicle Fire
23158818,2023,Nov,11/16/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2806,AFD,3F,7,"(-97.716026,30.409085)",-97.716026,30.409085,False,False,False,True,Trash/Dumpster Fire
23158863,2023,Nov,11/17/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4201,AFD,2F,2,"(-97.658374,30.213370)",-97.658374,30.21337,False,True,False,False,Vehicle Fire
23158917,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2002,AFD,3F,5,"(-97.806024,30.196795)",-97.806024,30.196795,False,False,False,True,Trash/Dumpster Fire
23159116,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0502,AFD,3F,1,"(-97.691345,30.273613)",-97.691345,30.273613,False,False,False,True,Trash/Dumpster Fire
23159127,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0805,AFD,3F,7,"(-97.728008,30.370978)",-97.728008,30.370978,False,False,False,True,Trash/Dumpster Fire
23159136,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3001,AFD,3F,4,"(-97.693849,30.373765)",-97.693849,30.373765,False,False,False,True,Trash/Dumpster Fire
23159154,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,9,"(-97.737907,30.235819)",-97.737907,30.235819,False,False,False,True,Trash/Dumpster Fire
23159170,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1803,AFD,3F,1,"(-97.695015,30.321646)",-97.695015,30.321646,False,False,False,True,Trash/Dumpster Fire
23159174,2023,Nov,11/17/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3701,AFD,3F,8,"(-97.862371,30.243758)",-97.862371,30.243758,False,False,False,False,Other
23159190,2023,Nov,11/17/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0504,AFD,3F,1,"(-97.669430,30.306429)",-97.66943,30.306429,False,False,False,True,Trash/Dumpster Fire
23159205,2023,Nov,11/17/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-2803,AFD,3F,7,"(-97.697425,30.407034)",-97.697425,30.407034,False,False,False,True,Trash/Dumpster Fire
23159213,2023,Nov,11/17/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2701,AFD,1F,8,"(-97.842642,30.223492)",-97.842642,30.223492,True,False,False,False,Structure Fire
23159277,2023,Nov,11/18/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-3502,AFD,3F,3,"(-97.748671,30.216827)",-97.748671,30.216827,False,False,True,False,Outdoor/Vegetation Fire
23159311,2023,Nov,11/18/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2705,AFD,1F,8,"(-97.852563,30.217966)",-97.852563,30.217966,True,False,False,False,Structure Fire
23159317,2023,Nov,11/18/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3502,AFD,1F,3,"(-97.745171,30.221078)",-97.745171,30.221078,True,False,False,False,Structure Fire
23159322,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3606,AFD,3F,2,"(-97.779010,30.192570)",-97.77901,30.19257,False,False,False,True,Trash/Dumpster Fire
23159340,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0803,AFD,3F,4,"(-97.704115,30.356770)",-97.704115,30.35677,False,False,False,True,Trash/Dumpster Fire
23159395,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2002,AFD,3F,5,"(-97.815428,30.207073)",-97.815428,30.207073,False,False,False,True,Trash/Dumpster Fire
23159431,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.732077,30.227182)",-97.732077,30.227182,False,False,False,True,Trash/Dumpster Fire
23159438,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,-,"(-97.736888,30.232315)",-97.736888,30.232315,False,False,False,True,Trash/Dumpster Fire
23159452,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0601,AFD,3F,9,"(-97.737181,30.249461)",-97.737181,30.249461,False,False,False,True,Trash/Dumpster Fire
23159485,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1707,AFD,3F,3,"(-97.763245,30.224058)",-97.763245,30.224058,False,False,False,True,Trash/Dumpster Fire
23159486,2023,Nov,11/18/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2601,AFD,1F,1,"(-97.646959,30.302157)",-97.646959,30.302157,True,False,False,False,Structure Fire
23159490,2023,Nov,11/18/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4206,AFD,3F,2,"(-97.652744,30.206535)",-97.652744,30.206535,False,False,False,False,Other
23159564,2023,Nov,11/18/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-1705,AFD,4F,3,"(-97.775464,30.232769)",-97.775464,30.232769,False,False,False,False,Other
23159579,2023,Nov,11/18/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0102,AFD,1F,9,"(-97.745838,30.263810)",-97.745838,30.26381,True,False,False,False,Structure Fire
23159583,2023,Nov,11/18/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-1705,AFD,4F,3,"(-97.775464,30.232769)",-97.775464,30.232769,False,False,False,False,Other
23159629,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2205,AFD,3F,3,"(-97.697305,30.234580)",-97.697305,30.23458,False,False,False,True,Trash/Dumpster Fire
23159646,2023,Nov,11/18/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2305,AFD,3F,4,"(-97.696664,30.346021)",-97.696664,30.346021,False,False,False,False,Other
23159678,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2901,AFD,3F,8,"(-97.840656,30.208654)",-97.840656,30.208654,False,False,False,True,Trash/Dumpster Fire
23159699,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3005,AFD,3F,4,"(-97.691023,30.370545)",-97.691023,30.370545,False,False,False,True,Trash/Dumpster Fire
23159702,2023,Nov,11/18/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1401,AFD,3F,1,"(-97.701302,30.287537)",-97.701302,30.287537,False,False,False,True,Trash/Dumpster Fire
23159716,2023,Nov,11/18/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2806,AFD,3F,7,"(-97.721202,30.411270)",-97.721202,30.41127,False,False,False,False,Other
23159841,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0102,AFD,3F,9,"(-97.744567,30.263382)",-97.744567,30.263382,False,False,False,True,Trash/Dumpster Fire
23159849,2023,Nov,11/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-3005,AFD,2F,4,"(-97.677365,30.377330)",-97.677365,30.37733,False,True,False,False,Vehicle Fire
23159946,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.641398,30.204324)",-97.641398,30.204324,False,False,False,True,Trash/Dumpster Fire
23159950,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0401,AFD,3F,9,"(-97.770177,30.274653)",-97.770177,30.274653,False,False,False,True,Trash/Dumpster Fire
23159953,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3611,AFD,3F,2,"(-97.782595,30.168336)",-97.782595,30.168336,False,False,False,True,Trash/Dumpster Fire
23159962,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1003,AFD,3F,10,"(-97.768707,30.279489)",-97.768707,30.279489,False,False,False,True,Trash/Dumpster Fire
23160002,2023,Nov,11/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0401,AFD,2F,9,"(-97.766245,30.281542)",-97.766245,30.281542,False,True,False,False,Vehicle Fire
23160021,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,3,"(-97.734617,30.260567)",-97.734617,30.260567,False,False,False,True,Trash/Dumpster Fire
23160040,2023,Nov,11/19/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-3005,AFD,4F,4,"(-97.685508,30.376148)",-97.685508,30.376148,False,False,False,False,Other
23160042,2023,Nov,11/19/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-3005,AFD,2F,4,"(-97.678420,30.376395)",-97.67842,30.376395,False,True,False,False,Vehicle Fire
23160080,2023,Nov,11/19/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-3607,AFD,1F,2,"(-97.776200,30.192811)",-97.7762,30.192811,True,False,False,False,Structure Fire
23160113,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3607,AFD,3F,2,"(-97.779011,30.192569)",-97.779011,30.192569,False,False,False,True,Trash/Dumpster Fire
23160174,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1206,AFD,3F,10,"(-97.744063,30.313351)",-97.744063,30.313351,False,False,False,True,Trash/Dumpster Fire
23160176,2023,Nov,11/19/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-4607,AFD,3F,8,"(-97.849592,30.155111)",-97.849592,30.155111,False,False,False,False,Other
23160179,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3604,AFD,3F,5,"(-97.797335,30.170479)",-97.797335,30.170479,False,False,False,True,Trash/Dumpster Fire
23160199,2023,Nov,11/19/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-2101,AFD,1F,10,"(-97.755739,30.355625)",-97.755739,30.355625,True,False,False,False,Structure Fire
23160216,2023,Nov,11/19/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1705,AFD,3F,5,"(-97.788054,30.230361)",-97.788054,30.230361,False,False,False,True,Trash/Dumpster Fire
23160253,2023,Nov,11/20/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0807,AFD,3F,7,"(-97.732709,30.393224)",-97.732709,30.393224,False,False,False,True,Trash/Dumpster Fire
23160282,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2903,AFD,3F,5,"(-97.822706,30.176350)",-97.822706,30.17635,False,False,False,True,Trash/Dumpster Fire
23160323,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0702,AFD,3F,3,"(-97.708789,30.261961)",-97.708789,30.261961,False,False,False,True,Trash/Dumpster Fire
23160404,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1708,AFD,3F,3,"(-97.752822,30.215834)",-97.752822,30.215834,False,False,False,True,Trash/Dumpster Fire
23160414,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1503,AFD,3F,3,"(-97.694821,30.260556)",-97.694821,30.260556,False,False,False,True,Trash/Dumpster Fire
23160416,2023,Nov,11/20/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1206,AFD,2F,10,"(-97.742994,30.307647)",-97.742994,30.307647,False,True,False,False,Vehicle Fire
23160597,2023,Nov,11/20/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-4302,AFD,1F,8,"(-97.898713,30.197598)",-97.898713,30.197598,True,False,False,False,Structure Fire
23160614,2023,Nov,11/20/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-2403,AFD,2F,2,"(-97.747753,30.180287)",-97.747753,30.180287,False,True,False,False,Vehicle Fire
23160619,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.805305,30.219492)",-97.805305,30.219492,False,False,False,True,Trash/Dumpster Fire
23160629,2023,Nov,11/20/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0102,AFD,3F,9,"(-97.744470,30.267478)",-97.74447,30.267478,False,False,False,True,Trash/Dumpster Fire
23160654,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.762870,30.187706)",-97.76287,30.187706,False,False,False,True,Trash/Dumpster Fire
23160687,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1805,AFD,3F,4,"(-97.691352,30.327367)",-97.691352,30.327367,False,False,False,True,Trash/Dumpster Fire
23160695,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1401,AFD,3F,9,"(-97.698880,30.303772)",-97.69888,30.303772,False,False,False,True,Trash/Dumpster Fire
23160698,2023,Nov,11/20/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-0301,AFD,1F,9,"(-97.744485,30.290148)",-97.744485,30.290148,True,False,False,False,Structure Fire
23160706,2023,Nov,11/20/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-2302,AFD,2F,1,"(-97.676946,30.347436)",-97.676946,30.347436,False,True,False,False,Vehicle Fire
23160712,2023,Nov,11/20/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-4001,AFD,3F,7,"(-97.672444,30.403232)",-97.672444,30.403232,False,False,False,True,Trash/Dumpster Fire
23160720,2023,Nov,11/20/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1401,AFD,3F,9,"(-97.707288,30.290321)",-97.707288,30.290321,False,False,False,True,Trash/Dumpster Fire
23160809,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.641297,30.203302)",-97.641297,30.203302,False,False,False,True,Trash/Dumpster Fire
23160841,2023,Nov,11/21/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-1606,AFD,1F,7,"(-97.732504,30.356845)",-97.732504,30.356845,True,False,False,False,Structure Fire
23160912,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-4201,AFD,3F,2,"(-97.641297,30.203302)",-97.641297,30.203302,False,False,False,True,Trash/Dumpster Fire
23160915,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0501,AFD,3F,-,"(-97.690424,30.273561)",-97.690424,30.273561,False,False,False,True,Trash/Dumpster Fire
23160920,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0101,AFD,3F,9,"(-97.741076,30.262395)",-97.741076,30.262395,False,False,False,True,Trash/Dumpster Fire
23160922,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.762870,30.187706)",-97.76287,30.187706,False,False,False,True,Trash/Dumpster Fire
23160958,2023,Nov,11/21/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3802,AFD,3F,6,"(-97.815945,30.449506)",-97.815945,30.449506,False,False,False,False,Other
23161015,2023,Nov,11/21/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0601,AFD,3F,9,"(-97.744824,30.235270)",-97.744824,30.23527,False,False,False,True,Trash/Dumpster Fire
23161017,2023,Nov,11/21/2023 12:00:00 AM,Fire,BOX -Structure Fire,00-1101,AFD,1F,5,"(-97.763647,30.253931)",-97.763647,30.253931,True,False,False,False,Structure Fire
23161113,2023,Nov,11/21/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3101,AFD,3F,10,"(-97.795600,30.357813)",-97.7956,30.357813,False,False,False,False,Other
23161137,2023,Nov,11/21/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2002,AFD,3F,5,"(-97.815873,30.193725)",-97.815873,30.193725,False,False,False,False,Other
23161159,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0604,AFD,3F,9,"(-97.749631,30.260347)",-97.749631,30.260347,False,False,False,True,Trash/Dumpster Fire
23161172,2023,Nov,11/22/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-0803,AFD,3F,4,"(-97.704033,30.356446)",-97.704033,30.356446,False,False,False,True,Trash/Dumpster Fire
23161204,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1706,AFD,3F,3,"(-97.775910,30.228021)",-97.77591,30.228021,False,False,False,True,Trash/Dumpster Fire
23161206,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1701,AFD,3F,3,"(-97.770028,30.227230)",-97.770028,30.22723,False,False,False,True,Trash/Dumpster Fire
23161209,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0806,AFD,3F,7,"(-97.725643,30.376504)",-97.725643,30.376504,False,False,False,True,Trash/Dumpster Fire
23161248,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1705,AFD,3F,5,"(-97.787929,30.230548)",-97.787929,30.230548,False,False,False,True,Trash/Dumpster Fire
23161265,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3604,AFD,3F,5,"(-97.801491,30.168195)",-97.801491,30.168195,False,False,False,True,Trash/Dumpster Fire
23161327,2023,Nov,11/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3802,AFD,3F,6,"(-97.806131,30.455676)",-97.806131,30.455676,False,False,False,False,Other
23161350,2023,Nov,11/22/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0501,AFD,2F,1,"(-97.679616,30.282942)",-97.679616,30.282942,False,True,False,False,Vehicle Fire
23161353,2023,Nov,11/22/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-0501,AFD,2F,1,"(-97.680056,30.282247)",-97.680056,30.282247,False,True,False,False,Vehicle Fire
23161387,2023,Nov,11/22/2023 12:00:00 AM,Fire,BOXL- Structure Fire,00-0801,AFD,1F,4,"(-97.717178,30.370252)",-97.717178,30.370252,True,False,False,False,Structure Fire
23161403,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-0102,AFD,3F,-,"(-97.740083,30.271429)",-97.740083,30.271429,False,False,False,True,Trash/Dumpster Fire
23161408,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2403,AFD,3F,2,"(-97.767969,30.188755)",-97.767969,30.188755,False,False,False,True,Trash/Dumpster Fire
23161411,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2004,AFD,3F,5,"(-97.794068,30.213632)",-97.794068,30.213632,False,False,False,True,Trash/Dumpster Fire
23161426,2023,Nov,11/22/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-3801,AFD,2F,6,"(-97.791366,30.448516)",-97.791366,30.448516,False,True,False,False,Vehicle Fire
23161429,2023,Nov,11/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2401,AFD,3F,2,"(-97.738986,30.193049)",-97.738986,30.193049,False,False,False,False,Other
23161431,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3607,AFD,3F,2,"(-97.778588,30.192559)",-97.778588,30.192559,False,False,False,True,Trash/Dumpster Fire
23161456,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.735241,30.217004)",-97.735241,30.217004,False,False,False,True,Trash/Dumpster Fire
23161457,2023,Nov,11/22/2023 12:00:00 AM,Fire,GRASS - Small Grass Fire,00-5003,AFD,3F,2,"(-97.624237,30.168147)",-97.624237,30.168147,False,False,True,False,Outdoor/Vegetation Fire
23161463,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2001,AFD,3F,5,"(-97.812079,30.206953)",-97.812079,30.206953,False,False,False,True,Trash/Dumpster Fire
23161489,2023,Nov,11/22/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-2202,AFD,2F,9,"(-97.735410,30.248833)",-97.73541,30.248833,False,True,False,False,Vehicle Fire
23161497,2023,Nov,11/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-0203,AFD,3F,1,"(-97.711909,30.278610)",-97.711909,30.27861,False,False,False,False,Other
23161499,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-3502,AFD,3F,3,"(-97.734038,30.217058)",-97.734038,30.217058,False,False,False,True,Trash/Dumpster Fire
23161503,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-1703,AFD,3F,5,"(-97.787149,30.229309)",-97.787149,30.229309,False,False,False,True,Trash/Dumpster Fire
23161508,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2202,AFD,3F,-,"(-97.736888,30.232315)",-97.736888,30.232315,False,False,False,True,Trash/Dumpster Fire
23161511,2023,Nov,11/22/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-2801,AFD,3F,7,"(-97.694723,30.422673)",-97.694723,30.422673,False,False,False,False,Other
23161525,2023,Nov,11/22/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2204,AFD,3F,3,"(-97.706340,30.230106)",-97.70634,30.230106,False,False,False,True,Trash/Dumpster Fire
23161613,2023,Nov,11/23/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-1702,AFD,2F,2,"(-97.786827,30.210543)",-97.786827,30.210543,False,True,False,False,Vehicle Fire
23161618,2023,Nov,11/23/2023 12:00:00 AM,Fire,AUTO - Auto Fire,00-4908,AFD,2F,5,"(-97.804145,30.119917)",-97.804145,30.119917,False,True,False,False,Vehicle Fire
23161630,2023,Nov,11/23/2023 12:00:00 AM,Fire,DUMP - Dumpster Fire,00-4401,AFD,3F,6,"(-97.771635,30.434830)",-97.771635,30.43483,False,False,False,True,Trash/Dumpster Fire
23161652,2023,Nov,11/23/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3303,AFD,3F,10,"(-97.747654,30.405190)",-97.747654,30.40519,False,False,False,False,Other
23161722,2023,Nov,11/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2404,AFD,1F,2,"(-97.728387,30.170716)",-97.728387,30.170716,True,False,False,False,Structure Fire
23161745,2023,Nov,11/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-2301,AFD,1F,4,"(-97.675691,30.361419)",-97.675691,30.361419,True,False,False,False,Structure Fire
23161826,2023,Nov,11/23/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-2203,AFD,4F,3,"(-97.718372,30.234964)",-97.718372,30.234964,False,False,False,False,Other
23161827,2023,Nov,11/23/2023 12:00:00 AM,Fire,BBQ - Unsafe Cooking,00-3005,AFD,4F,4,"(-97.692606,30.366822)",-97.692606,30.366822,False,False,False,False,Other
23161859,2023,Nov,11/23/2023 12:00:00 AM,Fire,BOXS - Still Box Alarm,00-4303,AFD,1F,8,"(-97.925152,30.190179)",-97.925152,30.190179,True,False,False,False,Structure Fire
23161862,2023,Nov,11/23/2023 12:00:00 AM,Fire,ELEC - Electrical Fire,00-3001,AFD,3F,4,"(-97.699677,30.371007)",-97.699677,30.371007,False,False,False,False,Other
23161864,2023,Nov,11/23/2023 12:00:00 AM,Fire,TRASH - Trash Fire,00-2301,AFD,3F,1,"(-97.672528,30.375393)",-97.672528,30.375393,False,False,False,True,Trash/Dumpster Fire
